epoch,loss,clean_acc,time
1,4.7238688614903666,13.11,32.391186237335205
2,4.162151033781012,20.02,31.37785267829895
3,3.9192772738787593,22.63,31.30004596710205
4,3.744450638488847,27.5,31.259515285491943
5,3.5901275763706284,28.91,31.251816749572754
