epoch,loss,clean_acc,time
1,4.646196076327272,11.5,16.737952947616577
2,4.172402224577296,18.62,16.029829740524292
3,3.931865098226406,24.97,16.035019636154175
4,3.719145651668539,29.93,15.977421283721924
5,3.543393272268193,31.29,16.056278944015503
6,3.3861289542654287,35.38,16.145629167556763
7,3.2483575057495586,39.0,16.036301851272583
8,3.1133848352505424,40.92,16.101454496383667
9,3.0104641286308502,39.92,16.026836156845093
10,2.9187306345576216,43.6,16.104013204574585
11,2.846292479873618,41.67,16.07558298110962
12,2.789701492890068,45.85,16.021661520004272
13,2.7466972246194437,47.09,16.166314601898193
14,2.7134090433340243,48.15,16.02381205558777
15,2.6759074112338483,48.92,16.0452401638031
16,2.6555132054916735,48.7,16.03434681892395
17,2.631396709500676,49.65,16.091663122177124
18,2.61332886176341,49.3,15.979189395904541
19,2.5738855072909304,51.33,16.05852484703064
20,2.5781727111552986,50.72,16.23546075820923
21,2.5473128157808347,51.29,16.162999629974365
22,2.536506407706024,49.13,16.056814670562744
23,2.530390815661691,49.52,16.071115255355835
24,2.5115569009805276,51.35,16.043006658554077
25,2.5036622221817444,48.41,25.60426115989685
26,2.4860890356780927,49.4,32.10346055030823
27,2.4755787605519797,51.29,31.963353633880615
28,2.476974635477871,50.53,31.90652084350586
29,2.446570829967099,51.56,31.898353099822998
30,2.449223626300197,54.03,26.501863479614258
31,2.439369859597872,53.25,16.128443479537964
32,2.4340741183141916,51.81,16.054985284805298
33,2.4188240452495684,52.11,16.16923427581787
34,2.4123883168105884,52.96,16.104443311691284
35,2.3988124964487216,54.25,16.044118642807007
36,2.390413898336308,53.95,16.06106662750244
37,2.379942774467761,54.27,15.967986822128296
38,2.3794795948526133,53.91,18.928219318389893
39,2.360723405542886,52.52,32.59237194061279
40,2.356541122621892,55.25,32.748565435409546
41,2.3559570416160254,55.97,32.96137833595276
42,2.3483800461225193,53.66,32.830974102020264
43,2.336435072867157,55.9,29.97001028060913
44,2.3213987902302264,57.12,16.126711130142212
45,2.3192774941549277,57.85,16.102354764938354
46,2.308484307335466,54.36,16.130748748779297
47,2.305142456003467,56.89,16.047065496444702
48,2.3028158690313547,56.1,16.11682891845703
49,2.281368377873355,54.25,16.054192781448364
50,2.2854244523036207,57.79,16.0770902633667
51,2.2871444210067127,54.77,16.02972722053528
52,2.275610524065354,54.68,16.076008796691895
53,2.26920408818423,55.51,16.015230894088745
54,2.2622088273163037,56.99,15.990036487579346
55,2.2542018548911793,55.76,16.094732999801636
56,2.2558194642786478,57.99,16.22807216644287
57,2.240268731666038,57.87,16.228304862976074
58,2.2340921148314807,57.01,16.021911144256592
59,2.234073522755557,57.84,16.102409601211548
60,2.2206920735976277,57.49,16.14379906654358
61,2.2155875293799983,57.6,16.087562561035156
