epoch,loss,clean_acc,time
152,1.9530359271847073,71.34,31.746159315109253
153,1.9365160385970874,71.44,31.858907461166382
154,1.9131879748590768,71.61,31.94758629798889
155,1.8947970848863998,71.4,31.790634870529175
156,1.8751653713338516,71.69,31.99742865562439
157,1.8684933170333238,71.53,31.967690229415894
158,1.83751876579831,71.92,31.717346668243408
159,1.83312437052617,72.04,31.709375381469727
160,1.8038977317492981,72.01,31.985583305358887
161,1.7876150242203033,72.39,31.70736598968506
162,1.7790562944948827,72.59,29.18891739845276
163,1.7614563871222688,72.32,16.184756994247437
164,1.7374482502412918,72.34,16.16087770462036
165,1.7252324828711312,73.04,16.16754174232483
166,1.7029931286106939,72.97,16.058298110961914
167,1.6958258216033506,72.75,16.154131174087524
168,1.6749763479623039,73.25,16.044275522232056
169,1.671493818997727,72.86,16.16985535621643
170,1.648649938576057,73.22,16.229780912399292
171,1.635164701725211,73.31,16.114418983459473
172,1.6171662304407495,73.57,16.353127479553223
173,1.6057063728342276,73.13,16.19780683517456
174,1.591897579105309,73.67,16.087333917617798
175,1.5751787704579971,73.24,16.03543472290039
176,1.5634265744777591,73.43,16.027446746826172
177,1.5528289976022434,73.76,16.050822734832764
178,1.545859792653252,73.66,16.163918256759644
179,1.5355288165304668,73.59,16.149022817611694
180,1.531885732470266,73.8,16.075843572616577
181,1.5130683674531824,73.51,16.132294178009033
182,1.505377528917454,73.78,16.487912893295288
183,1.4994102695104106,73.84,16.18608832359314
184,1.4879186452197297,73.92,16.37228488922119
185,1.4763956115678754,73.9,16.116398572921753
186,1.4738749887632288,73.89,15.90853500366211
187,1.4740065320983262,73.91,16.08803629875183
188,1.461387283356903,73.88,16.401326894760132
189,1.4566442493892386,74.17,16.137908220291138
190,1.4557370828545613,74.15,15.79167366027832
191,1.4499233622685113,73.96,16.04156517982483
192,1.4432443682190097,74.14,16.269861936569214
193,1.4453498402519909,74.23,16.043395042419434
194,1.4413766711569198,74.21,15.981523752212524
195,1.4371456438318237,74.08,16.082403659820557
196,1.4354726679794623,74.12,16.062267780303955
197,1.4345692576044966,74.38,16.102762937545776
198,1.429494176374372,74.34,16.157392024993896
199,1.4315129658755135,74.22,16.13971257209778
200,1.43212795714893,74.04,16.13341212272644
