epoch,loss,clean_acc,time
1,4.995658409869884,14.08,16.72469401359558
2,4.451916022678775,20.93,16.00682830810547
3,4.194316310345974,24.86,16.14996337890625
4,3.9833637241207427,29.42,16.184465408325195
5,3.788416204550077,32.66,16.26261591911316
6,3.6043267768362295,36.29,16.143579244613647
7,3.4635985915923055,38.84,16.256760597229004
8,3.325908139538582,39.25,16.16993999481201
9,3.2233159164028704,42.77,16.063674688339233
10,3.1359812341382742,42.55,16.132596969604492
11,3.050401615059894,43.82,16.183859825134277
12,2.994008075855577,47.51,16.17754101753235
13,2.938249750820267,48.4,16.2496395111084
14,2.892282351203587,49.0,16.23543953895569
15,2.858325948495694,49.51,16.061400413513184
16,2.8247168369000524,48.9,16.281659841537476
17,2.7851204762373434,50.24,16.158592700958252
18,2.766220789736189,51.11,16.10090661048889
19,2.7491899731823857,50.09,16.177303791046143
20,2.7280736524430687,51.76,16.21563482284546
21,2.71224285147684,47.36,16.26105523109436
22,2.6992168011872666,51.76,16.222851991653442
23,2.6815450307353377,51.17,16.161455631256104
24,2.6601807491858596,51.86,16.07910418510437
25,2.6526413463875462,50.4,16.157254934310913
26,2.6286384766668918,52.5,16.13495182991028
27,2.6213817364724394,53.13,16.186302423477173
28,2.6088159072124744,51.31,16.090773105621338
29,2.6119217640908476,53.86,16.320504903793335
30,2.578188372999811,52.96,16.201322317123413
31,2.5843455419516013,54.63,16.21555471420288
32,2.5520951808870906,53.57,16.058964490890503
33,2.545258198857612,51.84,16.071643114089966
34,2.5430020761611822,51.73,16.184507369995117
35,2.542874503318611,53.84,16.205008506774902
36,2.520871277050594,51.42,16.098684549331665
37,2.518121469356215,55.3,16.07676076889038
38,2.506798367975923,54.18,16.268683910369873
39,2.5054557073451673,53.93,32.53019309043884
40,2.488400747099191,55.81,20.70976233482361
41,2.492904777721981,53.98,16.17470073699951
42,2.4741778520062145,54.63,16.14390993118286
43,2.469953824796945,56.39,16.192915439605713
44,2.464536732115099,55.1,16.127462148666382
45,2.4664990615356914,57.11,16.123018503189087
46,2.4532178521461194,56.82,16.223514080047607
47,2.4389100501604397,56.05,16.20576763153076
48,2.436733178775329,56.5,16.46607279777527
49,2.426749309615406,56.69,32.3003990650177
50,2.423219946034424,55.67,32.48813271522522
51,2.4116922937085867,58.81,32.49943280220032
52,2.405042071476617,54.53,32.68777537345886
53,2.4058664704832577,56.72,32.38308072090149
54,2.3905586894515833,56.99,32.50537037849426
55,2.388044984749211,57.6,20.800019025802612
56,2.373875786886191,58.66,26.30984354019165
57,2.381303845464116,56.96,31.794098138809204
58,2.3612736298909884,58.7,32.10482883453369
59,2.3589339561169713,58.46,31.942462921142578
60,2.351403901339187,59.12,32.09848594665527
61,2.352756780736587,59.51,31.95591449737549
62,2.334846277066204,56.0,16.196702003479004
63,2.33411300029901,59.33,16.18574070930481
64,2.334262596981605,58.96,16.183160543441772
65,2.3259179543351274,59.01,16.205403804779053
66,2.3146853111589047,58.67,16.060769081115723
67,2.3136008849839116,57.41,16.156349182128906
68,2.305725188511412,60.35,16.21986436843872
69,2.297305065042832,59.08,16.21836233139038
70,2.2908495890210046,59.81,16.135591506958008
71,2.278859719900829,59.04,16.02425265312195
72,2.2804210173809314,58.52,16.21555805206299
73,2.270600712817648,59.12,16.236117601394653
74,2.264001202400383,59.79,16.10028648376465
75,2.2583904937100225,58.65,16.163630962371826
76,2.2420988884728277,60.34,16.111786603927612
77,2.2471144711574933,60.91,16.070265769958496
78,2.2353080532434957,60.13,16.138485193252563
